"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Seth Brown","OAK","123","444","17","40","51","8","7.9%","26.4%",".190",".268",".222",".288",".412",".304","","104","2.0","3.9","-7.1","1.1","18171"
"Joey Bart","SFG","74","228","10","26","21","2","9.2%","36.8%",".172",".330",".227",".311",".399",".315","","103","-1.4","-0.5","3.4","1.1","21524"
"Ryan McKenna","BAL","88","149","2","21","11","2","6.0%","34.2%",".111",".386",".252",".306",".363",".293","","90","2.7","1.0","4.9","1.1","19928"
"Trevor Larnach","MIN","51","180","5","22","18","0","10.0%","31.7%",".175",".320",".231",".306",".406",".309","","103","0.6","1.2","3.8","1.1","21501"
"Ildemaro Vargas","- - -","36","123","4","13","14","2","5.7%","11.4%",".177",".292",".283",".333",".460",".344","","120","0.7","3.6","2.7","1.1","13324"
"Giancarlo Stanton","NYY","88","363","24","40","64","0","11.0%","28.1%",".245",".235",".219",".304",".464",".330","","117","-2.1","5.0","-5.9","1.1","4949"
"Austin Barnes","LAD","48","162","6","25","22","2","13.0%","15.4%",".168",".206",".204",".321",".372",".311","","101","-1.6","-1.4","6.3","1.1","12158"
"Brandon Lowe","TBR","61","251","8","31","25","1","10.0%","22.7%",".171",".278",".234",".319",".405",".319","","114","1.8","5.7","-3.2","1.1","18882"
"Jack Suwinski","PIT","76","266","14","33","25","2","9.4%","30.5%",".215",".232",".198",".286",".414",".306","","95","-0.2","-1.9","3.2","1.1","22244"
"Kevin Kiermaier","TBR","63","221","7","28","22","6","6.3%","27.6%",".141",".290",".228",".281",".369",".286","","91","3.2","0.9","2.4","1.1","11038"
"Cavan Biggio","TOR","73","233","4","33","20","2","13.3%","26.2%",".157",".293",".218",".332",".376",".317","","107","1.0","2.8","0.2","1.1","19252"
"David Fletcher","LAA","46","176","2","18","15","1","4.0%","7.4%",".103",".293",".279",".316",".382",".307","","98","0.6","0.3","4.4","1.1","17992"
"Victor Caratini","MIL","78","254","8","22","26","0","10.2%","22.0%",".146",".231",".201",".307",".347",".294","","87","-2.9","-6.9","8.5","1.1","14968"
"Reese McGuire","- - -","72","228","0","17","15","1","3.9%","19.7%",".067",".325",".260",".293",".327",".273","","74","-0.7","-7.4","10.4","1.1","15674"
"Ryan Jeffers","MIN","60","214","7","23","25","0","9.8%","27.1%",".161",".268",".214",".291",".375",".295","","93","-0.9","-2.5","5.8","1.1","24618"
"Jonathan Schoop","DET","115","447","9","40","34","5","3.4%","22.1%",".115",".241",".202",".235",".318",".241","","54","0.0","-22.9","18.9","1.0","11265"
"Bryson Stott","PHI","101","367","9","45","40","8","7.6%","16.9%",".133",".258",".231",".292",".364",".290","","84","2.5","-4.5","1.9","1.0","26294"
"Ozzie Albies","ATL","62","263","8","34","33","3","5.7%","17.5%",".161",".266",".244",".289",".405",".301","","89","1.3","-2.0","2.9","1.0","16556"
"Joey Wendle","MIA","82","306","2","21","27","11","4.6%","12.7%",".095",".285",".254",".297",".349",".285","","84","1.6","-4.1","3.5","1.0","13853"
"Eduardo Escobar","NYM","109","430","14","43","48","0","7.0%","24.2%",".178",".256",".219",".272",".397",".288","","89","2.8","-2.8","-2.5","1.0","6153"
"Tyler O'Neill","STL","85","345","13","50","56","11","9.3%","26.1%",".165",".277",".231",".307",".396",".309","","101","0.8","1.1","-3.5","1.0","15711"
"Danny Jansen","TOR","47","161","11","21","30","0","8.1%","18.0%",".248",".181",".213",".286",".461",".320","","109","-0.3","1.3","2.9","1.0","16535"
"Brandon Marsh","- - -","111","380","9","40","45","9","6.3%","36.3%",".127",".350",".231",".284",".357",".281","","80","2.9","-5.9","3.0","1.0","20202"
"Tommy Pham","- - -","119","514","15","77","54","7","9.5%","26.7%",".144",".318",".248",".321",".392",".315","","96","2.3","-0.3","-7.9","0.9","2967"
"Alek Thomas","ARI","98","361","8","42","35","4","5.8%","18.3%",".126",".285",".249",".296",".374",".295","","85","0.8","-5.4","2.1","0.9","23792"
"Luke Maile","CLE","59","162","2","17","14","0","11.1%","25.3%",".113",".310",".234",".321",".348",".299","","94","-0.5","-1.5","5.3","0.9","13355"
"Aaron Hicks","NYY","109","385","6","42","33","9","14.5%","22.3%",".084",".275",".217",".336",".300",".292","","90","1.0","-3.4","0.1","0.9","5297"
"Myles Straw","CLE","123","484","0","57","23","15","9.5%","14.5%",".051",".235",".199",".275",".249",".242","","53","4.8","-20.6","14.2","0.9","17620"
"Eli White","TEX","47","117","3","16","10","12","9.4%","35.0%",".105",".290",".200",".274",".305",".261","","68","4.2","-0.1","5.2","0.9","19346"
"Oscar Gonzalez","CLE","60","243","5","19","23","1","3.3%","21.8%",".150",".341",".279",".305",".429",".316","","106","1.2","2.9","-1.8","0.9","20970"
"Kyle Higashioka","NYY","65","189","7","20","21","0","5.3%","22.2%",".150",".205",".191",".235",".341",".251","","61","0.6","-7.6","10.3","0.9","5517"
"Rowdy Tellez","MIL","125","488","28","52","76","1","10.9%","20.1%",".245",".230",".228",".320",".473",".338","","116","-6.1","3.2","-11.3","0.9","15679"
"Aledmys Diaz","HOU","78","274","10","31","32","1","6.2%","16.8%",".165",".271",".252",".303",".417",".315","","106","-3.6","-1.8","1.5","0.9","15937"
"Adam Duvall","ATL","86","315","12","39","36","0","6.7%","32.1%",".188",".278",".213",".276",".401",".295","","86","2.6","-2.8","0.3","0.9","10950"
"Anthony Rendon","LAA","45","188","5","15","24","2","12.2%","17.0%",".154",".252",".228",".324",".383",".314","","103","-0.3","0.3","1.9","0.9","12861"
"Danny Mendick","CHW","31","106","3","22","15","1","6.6%","21.7%",".155",".352",".289",".343",".443",".344","","126","1.0","4.0","0.7","0.8","18889"
"Ji-Man Choi","TBR","94","356","9","29","48","0","13.5%","29.8%",".145",".319",".231",".337",".376",".316","","112","-2.7","2.0","-5.2","0.8","5452"
"Garrett Stubbs","PHI","42","101","5","19","16","2","10.9%","22.8%",".236",".344",".292",".370",".528",".388","","150","1.5","7.4","-2.9","0.8","18067"
"Donovan Solano","CIN","56","220","3","20","21","0","6.4%","20.0%",".105",".387",".315",".368",".420",".346","","115","-0.3","3.7","-3.2","0.8","8623"
"Rob Refsnyder","BOS","42","134","4","19","15","0","9.7%","24.6%",".181",".395",".310",".388",".491",".382","","147","0.2","7.4","-3.8","0.8","13770"
"Carson Kelly","ARI","78","267","6","31","31","1","8.2%","19.5%",".134",".257",".222",".296",".356",".290","","82","-0.5","-6.1","4.7","0.8","13620"
"Joey Meneses","WSN","27","114","7","19","15","0","4.4%","19.3%",".250",".367",".333",".368",".583",".409","","164","-1.6","6.9","-3.1","0.8","14366"
"Garrett Cooper","MIA","101","396","7","29","42","0","8.8%","26.0%",".141",".333",".253",".331",".394",".320","","107","-2.1","1.3","-7.2","0.8","15279"
"Vaughn Grissom","ATL","23","90","4","18","12","4","7.8%","17.8%",".193",".349",".313",".367",".506",".375","","140","1.5","5.7","-1.2","0.8","26031"
"Kyle Isbel","KCR","85","230","4","27","25","9","5.2%","25.7%",".132",".278",".217",".266",".349",".270","","70","-0.1","-7.7","8.0","0.8","21614"
"Kevin Newman","PIT","59","242","1","26","18","5","5.0%","16.9%",".101",".328",".273",".314",".374",".303","","92","1.3","-0.9","0.2","0.8","17696"
"Willi Castro","DET","95","341","6","40","26","7","4.1%","20.5%",".117",".295",".246",".290",".363",".287","","87","2.0","-3.0","-0.3","0.8","17338"
"Vinnie Pasquantino","KCR","49","200","8","18","15","0","11.0%","13.5%",".171",".270",".263",".350",".434",".344","","123","-1.1","4.0","-2.9","0.8","27676"
"Corey Dickerson","STL","69","204","5","23","25","0","4.4%","16.7%",".146",".323",".286",".319",".432",".324","","111","0.4","3.0","-2.7","0.8","10762"
"Isiah Kiner-Falefa","NYY","118","435","1","54","38","15","5.7%","14.3%",".055",".303",".261",".309",".317",".278","","80","-0.2","-9.8","3.4","0.8","16512"
"J.D. Martinez","BOS","116","504","11","63","51","0","8.7%","24.4%",".156",".349",".273",".341",".429",".336","","115","-4.8","3.8","-12.5","0.7","6184"
"Riley Greene","DET","67","303","5","37","29","1","7.6%","29.4%",".126",".359",".256",".317",".383",".308","","102","-1.6","-0.9","-1.9","0.7","25976"
"Miguel Rojas","MIA","115","427","6","32","31","9","5.4%","12.4%",".093",".247",".227",".275",".321",".263","","69","-2.8","-18.2","10.4","0.7","7802"
"Meibrys Viloria","TEX","26","75","2","10","5","0","14.7%","38.7%",".111",".242",".159",".280",".270",".256","","64","1.6","-1.4","5.4","0.7","17109"
"T.J. Friedl","CIN","44","150","3","21","17","6","4.7%","15.3%",".172",".286",".261",".313",".433",".321","","98","1.5","1.2","0.0","0.7","19522"
"Brian Anderson","MIA","73","281","6","31","19","1","11.0%","27.4%",".134",".311",".231",".324",".364",".306","","98","0.0","-0.6","-2.7","0.6","18289"
"Kyle Garlick","MIN","55","127","9","21","18","0","6.3%","26.0%",".261",".284",".261",".323",".522",".363","","141","0.8","6.6","-4.6","0.6","18063"
"Luke Voit","- - -","106","445","18","46","57","1","10.6%","31.9%",".186",".303",".227",".319",".413",".322","","108","-3.1","1.3","-10.4","0.6","14811"
"Stone Garrett","ARI","9","33","2","6","4","1","0.0%","18.2%",".300",".455",".400",".400",".700",".471","","205","0.4","4.4","0.4","0.6","19273"
"Taylor Trammell","SEA","33","98","3","14","9","2","12.2%","25.5%",".214",".281",".226",".320",".440",".330","","121","-0.3","2.1","0.7","0.6","19960"
"Andrew Vaughn","CHW","109","461","15","54","63","0","5.4%","16.3%",".170",".318",".288",".338",".459",".346","","127","-2.2","11.9","-20.5","0.6","26197"
"Tyler Heineman","- - -","52","142","0","13","8","1","4.2%","11.3%",".053",".243",".214",".259",".267",".237","","49","0.4","-8.1","9.2","0.6","13897"
"Bubba Thompson","TEX","26","90","1","10","7","10","5.6%","27.8%",".049",".429",".305",".360",".354",".321","","110","2.2","3.2","-0.2","0.6","22261"
"Eric Haase","DET","89","273","9","32","35","0","7.3%","28.2%",".161",".301",".237",".293",".398",".301","","97","-0.6","-1.6","-1.2","0.6","14111"
"Nolan Gorman","STL","80","284","13","43","33","1","8.8%","32.0%",".195",".307",".233",".306",".428",".322","","110","0.0","3.1","-7.1","0.6","22263"
"Jesse Winker","SEA","118","485","13","44","48","0","15.3%","18.4%",".131",".251",".222",".342",".352",".314","","110","-4.5","0.9","-10.5","0.6","13590"
"Jake Fraley","CIN","43","151","8","24","20","3","11.3%","19.2%",".227",".260",".250",".338",".477",".351","","119","1.1","4.5","-4.0","0.6","19260"
"Brian Serven","COL","51","169","6","18","16","0","7.7%","20.1%",".150",".237",".216",".280",".366",".285","","67","-0.5","-7.1","7.0","0.6","19422"
"Kris Bryant","COL","42","181","5","28","14","0","9.4%","14.9%",".169",".338",".306",".376",".475",".370","","125","-0.6","4.6","-5.3","0.6","15429"
"Darick Hall","PHI","38","135","9","19","16","0","3.7%","29.6%",".287",".313",".264",".296",".550",".361","","132","-0.6","4.4","-3.7","0.6","19717"
"Roberto Perez","PIT","21","69","2","8","8","0","13.0%","36.2%",".133",".364",".233",".333",".367",".315","","101","-0.3","-0.2","3.2","0.6","2900"
"Lane Thomas","WSN","118","423","15","48","44","5","6.6%","25.1%",".173",".292",".242",".296",".415",".309","","96","-1.5","-3.5","-5.5","0.6","16939"
"Jason Vosler","SFG","23","74","4","10","10","1","9.5%","25.7%",".242",".341",".288",".351",".530",".373","","142","-0.3","3.4","-0.6","0.6","16686"
"Nate Eaton","KCR","21","56","1","6","5","3","7.1%","32.1%",".184",".344",".245",".304",".429",".312","","100","0.2","0.2","3.3","0.6","25055"
"Jorge Alfaro","SDP","72","254","7","25","36","1","3.9%","36.2%",".143",".373",".252",".287",".395",".297","","93","0.4","-1.8","-1.7","0.5","12180"
"Jonathan India","CIN","74","315","8","38","30","2","6.0%","22.2%",".140",".329",".267",".337",".407",".328","","104","-1.3","0.0","-5.6","0.5","21523"
"Francisco Mejia","TBR","76","247","6","30","27","0","2.0%","23.1%",".146",".309",".254",".271",".400",".290","","93","-0.2","-2.0","-0.7","0.5","16403"
"Jorge Soler","MIA","72","306","13","32","34","0","10.1%","29.4%",".193",".256",".207",".295",".400",".305","","97","-0.7","-1.7","-3.6","0.5","14221"
"Jonathan Davis","MIL","37","91","0","9","4","7","15.4%","28.6%",".013",".340",".224",".344",".237",".279","","76","1.7","-0.9","2.8","0.5","15104"
"Tony Kemp","OAK","122","462","4","43","34","8","8.2%","13.0%",".080",".255",".227",".300",".307",".275","","83","1.5","-7.4","-2.1","0.5","14894"
"Luis Gonzalez","SFG","84","307","4","30","33","10","9.1%","19.9%",".119",".305",".252",".326",".370",".307","","98","1.0","0.2","-5.6","0.5","20332"
"Ezequiel Duran","TEX","54","206","5","24","23","4","5.8%","23.3%",".134",".298",".242",".286",".376",".291","","89","1.4","-1.1","-0.4","0.5","23733"
"Matt Reynolds","- - -","77","229","3","30","20","5","8.7%","29.3%",".092",".348",".246",".314",".338",".292","","79","1.1","-4.5","1.7","0.5","13788"
"Whit Merrifield","- - -","116","478","7","59","44","16","7.3%","15.3%",".106",".264",".236",".289",".342",".278","","77","2.7","-9.8","-0.3","0.5","11281"
"Tom Murphy","SEA","14","42","1","9","1","0","19.0%","31.0%",".152",".474",".303",".439",".455",".398","","169","-0.5","2.8","0.7","0.5","13499"
"Mark Mathias","- - -","16","51","3","7","13","1","5.9%","25.5%",".234",".344",".298",".333",".532",".368","","144","0.7","3.1","0.2","0.5","18032"
"Dermis Garcia","OAK","15","45","2","6","7","0","11.1%","40.0%",".231",".526",".308",".400",".538",".407","","176","0.1","4.0","-0.6","0.5","20926"
"Owen Miller","CLE","113","410","5","47","44","1","6.3%","20.0%",".111",".290",".242",".298",".353",".285","","84","1.0","-6.2","-2.0","0.5","24655"
"Odubel Herrera","PHI","62","197","5","23","21","6","5.6%","21.3%",".141",".281",".238",".279",".378",".287","","82","0.8","-3.3","1.4","0.5","11476"
"James Outman","LAD","4","16","1","6","3","0","12.5%","43.8%",".385","1.000",".462",".563",".846",".584","","286","0.6","4.1","0.1","0.5","24770"
"Geraldo Perdomo","ARI","120","417","4","52","35","8","10.8%","20.6%",".070",".246",".196",".292",".266",".259","","61","3.5","-15.4","5.9","0.5","22799"
"Orlando Arcia","ATL","56","196","7","20","26","0","9.7%","21.4%",".162",".278",".243",".321",".405",".320","","102","-0.7","-0.2","-1.8","0.5","13185"
"Jesus Sanchez","MIA","93","325","12","36","33","1","7.4%","26.5%",".182",".245",".205",".271",".387",".288","","86","-1.4","-6.8","0.3","0.5","19913"
"Josh Smith","TEX","50","176","1","18","12","3","11.9%","18.8%",".048",".270",".218",".331",".265",".281","","82","0.6","-3.0","1.9","0.5","26396"
"Rafael Ortega","CHC","111","350","6","32","31","11","12.0%","19.7%",".114",".279",".235",".328",".349",".301","","92","-4.2","-7.5","0.1","0.5","10323"
"Royce Lewis","MIN","12","41","2","5","5","0","2.4%","12.2%",".250",".303",".300",".317",".550",".371","","147","0.2","2.3","0.8","0.5","20437"
"Jake Marisnick","PIT","31","82","2","9","6","2","4.9%","29.3%",".156",".314",".234",".272",".390",".283","","79","-0.4","-2.5","4.0","0.4","11339"
"Mike Brosseau","MIL","57","135","5","11","19","2","8.9%","29.6%",".158",".347",".258",".341",".417",".336","","115","0.8","3.1","-3.5","0.4","19683"
"Edmundo Sosa","- - -","72","172","0","21","16","6","2.3%","27.3%",".094",".283",".201",".251",".296",".244","","56","2.1","-6.8","5.1","0.4","17022"
"Charlie Blackmon","COL","116","502","16","56","70","3","5.6%","17.9%",".165",".300",".267",".317",".433",".324","","94","1.4","-2.4","-10.6","0.4","7859"
"Rodolfo Castro","PIT","42","158","5","12","10","4","7.0%","25.9%",".172",".313",".248",".310",".421",".320","","104","-0.4","0.3","-1.5","0.4","21987"
"Nick Maton","PHI","17","43","2","9","11","0","14.0%","30.2%",".286",".429",".314",".419",".600",".429","","178","0.2","4.2","-1.6","0.4","21635"
"Yonathan Daza","COL","90","307","1","40","24","0","5.9%","12.7%",".068",".339",".299",".345",".367",".315","","88","-1.3","-5.9","-0.7","0.4","15794"
"Jason Delay","PIT","38","110","1","11","6","0","5.5%","30.0%",".059",".343",".238",".300",".297",".271","","71","-1.0","-4.7","4.9","0.4","19806"
"Christian Arroyo","BOS","70","243","5","27","27","5","4.9%","16.0%",".133",".324",".284",".328",".418",".323","","106","-2.4","-0.8","-3.0","0.4","16434"
"Carlos Santana","- - -","105","406","12","38","43","0","15.0%","15.0%",".150",".204",".196",".320",".346",".300","","96","-0.4","-2.3","-6.7","0.4","2396"
"Johan Camargo","PHI","52","166","3","8","15","0","7.8%","22.3%",".079",".295",".237",".297",".316",".276","","74","0.6","-4.4","2.5","0.4","14950"
"Mitch Haniger","SEA","34","148","7","17","22","0","6.8%","21.6%",".196",".283",".254",".304",".449",".325","","117","-0.1","2.8","-3.7","0.4","14274"
"Albert Almora Jr.","CIN","63","231","5","25","29","3","6.9%","19.5%",".127",".264",".226",".283",".354",".281","","72","-3.0","-10.7","6.6","0.4","14109"
"Tyler Naquin","- - -","83","267","10","39","40","4","6.0%","27.3%",".211",".299",".239",".293",".449",".318","","100","1.8","1.8","-7.1","0.4","13359"
"Gunnar Henderson","BAL","4","16","1","2","1","1","6.3%","12.5%",".333",".417",".400",".438",".733",".496","","234","0.2","2.6","0.6","0.4","26289"
"A.J. Pollock","CHW","111","422","10","48","45","1","6.2%","19.0%",".138",".276",".240",".289",".379",".293","","89","-1.5","-6.7","-2.9","0.4","9256"
"Nick Ahmed","ARI","17","54","3","7","7","0","3.7%","27.8%",".212",".265",".231",".259",".442",".302","","91","0.1","-0.5","2.1","0.4","12147"
"Edward Olivares","KCR","36","109","3","15","12","2","6.4%","22.0%",".131",".370",".303",".358",".434",".348","","126","0.4","3.5","-3.6","0.3","19698"
"Mitch Garver","TEX","54","215","10","23","24","1","10.7%","24.7%",".197",".228",".207",".298",".404",".309","","102","0.4","0.8","-4.3","0.3","15161"
"Charles Leblanc","MIA","25","84","2","6","3","3","4.8%","25.0%",".138",".386",".300",".333",".438",".336","","119","-0.1","1.8","-1.4","0.3","19813"
"Enrique Hernandez","BOS","67","300","6","35","37","0","8.0%","18.7%",".137",".255",".222",".287",".359",".285","","79","-0.5","-7.7","1.5","0.3","10472"
"Paul DeJong","STL","56","190","6","15","24","3","10.0%","32.6%",".158",".202",".158",".258",".315",".259","","67","-0.9","-8.3","5.0","0.3","18015"
"Luke Williams","- - -","66","124","1","19","6","11","6.5%","31.5%",".086",".342",".233",".282",".319",".264","","70","1.7","-2.7","1.6","0.3","19931"
