Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Jarren Duran","BOS",102,362,8,46,40,24,0.066298342,0.248618784,0.186746988,0.381355932,0.295180722,0.346260387,0.48192771,0.3536130605472459,0.319,119.95097145827697,5.940283976495266,14.593985834051246,-3.1892112642526627,2.3633029891761885,"Jarren Duran",24617,680776
"Brandon Belt","TOR",103,404,19,53,43,0,0.150990099,0.3490099,0.235988201,0.370165745,0.253687315,0.368811881,0.489675516,0.3690419451474552,0.337,138.22693820773208,-0.4155480908229947,18.08907272840803,-8.39821970462799,2.334657801220928,"Brandon Belt",10264,474832
"Orlando Arcia","ATL",139,533,17,66,65,1,0.073170731,0.191369606,0.155737705,0.301075268,0.264344262,0.320825515,0.420081967,0.32132215034670947,0.309,99.11012854348932,-1.992506690789014,-2.580161479378151,7.656219840049744,2.3158598258547327,"Orlando Arcia",13185,606115
"Bryan Reynolds","PIT",145,640,24,85,84,12,0.0828125,0.215625,0.196864111,0.303827751,0.263066202,0.3296875,0.459930313,0.3375948260196698,0.359,110.03520279687014,1.5315123773179948,9.488962427137444,-8.490750074386597,2.272546744524021,"Bryan Reynolds",19326,668804
"Riley Greene","DET",99,416,11,51,37,7,0.084134615,0.274038461,0.158730159,0.384313725,0.288359788,0.348557692,0.447089947,0.3442950818974238,0.363,119.38685352632486,1.4459826503880322,11.109382953283497,-2.5868038833141327,2.258810123938501,"Riley Greene",25976,682985
"Jon Berti","MIA",133,425,7,53,33,16,0.068235294,0.18117647,0.110539845,0.35064935,0.29562982,0.345153664,0.406169665,0.3264244932176948,0.322,103.51991269820631,0.6595017211511731,2.5129847592078973,5.358530044555664,2.227906886908828,"Jon Berti",12037,542932
"Jason Heyward","LAD",124,377,15,56,40,2,0.090185676,0.169761273,0.203592815,0.290697674,0.269461077,0.339572192,0.473053892,0.34773215579603056,0.318,120.60383545392945,-0.7212667874991894,8.902768725180328,0.5242698192596436,2.220036643812455,"Jason Heyward",4940,518792
"George Springer","TOR",154,683,21,87,72,20,0.08784773,0.183016105,0.146818923,0.291489361,0.257748776,0.327459618,0.404567699,0.31970838045372685,0.332,104.03117875442442,-0.8569436664693058,2.442054474836387,-3.4566597938537598,2.2121644314160482,"George Springer",12856,543807
"CJ Abrams","WSN",151,614,18,83,64,47,0.052117263,0.19218241,0.1669627,0.279069767,0.245115452,0.299509001,0.412078152,0.3062850895577855,0.306,90.05610602728973,9.51907744212076,1.95436106150765,-0.7348198890686035,2.206337447458151,"CJ Abrams",25768,682928
"José Caballero","SEA",104,280,4,37,26,26,0.1,0.235714285,0.0995671,0.284848484,0.22077922,0.342857142,0.32034632,0.3045070039374488,0.299,96.37944633657987,5.602792329154909,4.388111070053766,8.194610953330994,2.203023947514458,"Jose Caballero",23401,676609
"Leody Taveras","TEX",143,554,14,67,67,14,0.063176895,0.211191335,0.154598825,0.317708333,0.266144814,0.312159709,0.420743639,0.31591382227878606,0.32,97.58774432429408,3.657546641305089,2.056284586278752,1.2183199524879456,2.20292829268305,"Leody Taveras",18900,665750
"Daulton Varsho","TOR",158,581,20,65,62,16,0.077452667,0.232358003,0.168880455,0.258666666,0.222011385,0.286701208,0.39089184,0.2940874829605247,0.303,86.27195026374991,2.922009948641062,-6.634829432652477,8.892920017242432,2.1930183106151864,"Daulton Varsho",19918,662139
"Kerry Carpenter","DET",118,459,20,57,64,6,0.069716775,0.250544662,0.193779905,0.338028169,0.277511961,0.339869281,0.471291866,0.34717056194418355,0.339,121.38000412475066,0.22290111985057592,11.981343108819093,-5.609019756317139,2.19004384069456,"Kerry Carpenter",25961,681481
"Tommy Edman","STL",137,528,13,69,47,27,0.066287878,0.159090909,0.150313153,0.274611398,0.248434237,0.306666666,0.39874739,0.3055779451632318,0.31,92.3044654559201,2.1037097917869687,-2.93060662503989,6.896600008010864,2.188195451258147,"Tommy Edman",19470,669242
"J.D. Davis","SFG",144,546,18,61,69,1,0.095238095,0.278388278,0.164583334,0.319620253,0.247916666,0.325367647,0.4125,0.3212310324477799,0.324,104.2113149317552,-2.0386697906069458,0.810236450835375,2.5322819352149963,2.1871429640326223,"J.D. Davis",16219,605204
"Jake Rogers","DET",107,365,21,47,49,1,0.076712328,0.323287671,0.223564955,0.268041237,0.220543806,0.285714285,0.444108761,0.312130453822377,0.326,97.09181177558685,0.12393878027796745,-1.1479369689889998,10.634600162506104,2.1822037367651825,"Jake Rogers",19452,668670
"J.D. Martinez","LAD",113,479,33,61,103,1,0.07098121,0.311064718,0.300925926,0.324324324,0.270833333,0.320754716,0.571759259,0.36935211918434174,0.37,135.09643282970086,-3.392446589656174,17.436450998081746,-11.938196153845638,2.1746103290063736,"J.D. Martinez",6184,502110
"Austin Hays","BAL",144,566,16,76,67,5,0.067137809,0.249116607,0.169230769,0.345108695,0.275,0.325088339,0.444230769,0.33000546936440256,0.31,112.07250452719578,-4.014610536862165,4.1727349843792005,-1.657979965209961,2.167805770332243,"Austin Hays",19363,669720
"Lourdes Gurriel Jr.","ARI",145,592,24,65,82,5,0.055743243,0.173986486,0.201451906,0.28169014,0.261343012,0.309121621,0.462794918,0.3293484355592486,0.326,105.67605882517279,-2.930955831427127,1.2323315313946415,0.16501998901367188,2.1493701266083924,"Lourdes Gurriel Jr.",19238,666971
"Kevin Kiermaier","TOR",129,408,8,58,36,14,0.071078431,0.210784313,0.154054054,0.321428571,0.264864864,0.321867321,0.418918918,0.320028766806647,0.301,104.25325584787177,-2.9607134610414505,-0.8814430108633031,8.416399836540222,2.1332353704620286,"Kevin Kiermaier",11038,595281
"Nathaniel Lowe","TEX",161,724,17,89,82,1,0.128453038,0.227900552,0.152487961,0.328828828,0.261637239,0.360497237,0.4141252,0.3402583511582372,0.337,114.46225275955508,-8.046463650185615,4.499494207709537,-7.900619983673096,2.113065486205251,"Nathaniel Lowe",19566,663993
"Spencer Steer","CIN",156,665,23,74,86,15,0.102255639,0.209022556,0.192439862,0.318396226,0.271477663,0.356390977,0.463917525,0.35484425017708227,0.331,117.88295129513273,1.5949581945315003,16.32922849886649,-17.83696985244751,2.107554304104088,"Spencer Steer",26323,668715
"LaMonte Wade Jr.","SFG",135,519,17,64,45,2,0.146435452,0.183044315,0.160839161,0.289719626,0.256410256,0.372815533,0.417249417,0.347138709272258,0.362,121.57811257220644,-0.10024060122668743,13.775258260054834,-10.325189709663391,2.1061931440813506,"LaMonte Wade Jr.",18126,664774
"Mitch Garver","TEX",87,344,19,45,50,0,0.127906976,0.238372093,0.22972973,0.312820512,0.27027027,0.37026239,0.5,0.37423759193448297,0.363,138.01510062700785,-1.5386096090078354,14.130484814890487,-4.72409987449646,2.103071577917535,"Mitch Garver",15161,641598
"Ryan Noda","OAK",128,495,16,63,54,3,0.155555555,0.343434343,0.177339901,0.346846846,0.229064039,0.363636363,0.40640394,0.3417113570549227,0.334,122.52582837736854,-0.19924299977719784,13.161028402930109,-8.984071105718613,2.0930703490462,"Ryan Noda",23312,676116
"Brendan Donovan","STL",95,371,11,48,34,5,0.088948787,0.142857142,0.137614679,0.31060606,0.284403669,0.364864864,0.422018348,0.3446210434903269,0.353,118.47638324293925,3.12387876259163,11.616830680355676,-3.464266061782837,2.0725832567040436,"Brendan Donovan",24679,680977
"Alex Verdugo","BOS",142,602,13,81,54,5,0.07475083,0.154485049,0.157509158,0.294382022,0.263736263,0.323920265,0.421245421,0.3218649476022768,0.33,97.94463885080125,-1.6357571459375322,-3.118322835201333,3.442389965057373,2.071298751838425,"Alex Verdugo",17027,657077
"Yainer Diaz","HOU",104,377,23,51,60,0,0.029177718,0.196286472,0.256338029,0.291666666,0.28169014,0.307692307,0.538028169,0.3535334956424622,0.365,126.93387725980581,-4.24626339552924,7.920345219873857,-0.23018014430999756,2.043714052116622,"Yainer Diaz",23003,673237
"Brent Rooker","OAK",137,526,30,61,69,4,0.093155893,0.326996197,0.241900648,0.316981132,0.246220302,0.328897338,0.48812095,0.34825093348821007,0.347,127.05876217259544,-0.030955832917243242,17.022915435229,-14.72387981414795,2.0108150416329176,"Brent Rooker",19627,667670
"Danny Jansen","TOR",86,301,17,38,53,0,0.07641196,0.205980066,0.246268657,0.232804232,0.22761194,0.312292358,0.473880597,0.33630103727181754,0.317,115.5324457876345,0.730675199534744,6.332579080045986,3.2817699909210205,1.9781664762673916,"Danny Jansen",16535,643376
"Davis Schneider","TOR",35,141,8,23,20,1,0.14893617,0.304964539,0.327586207,0.369230769,0.275862068,0.404255319,0.603448275,0.42378194239122646,0.353,176.17018820078786,0.023021405562758446,12.891685120170251,2.156341016292572,1.978050826461163,"Davis Schneider",23565,676914
"Anthony Volpe","NYY",159,601,21,62,60,24,0.086522462,0.277870216,0.17375231,0.259154929,0.208872458,0.283333333,0.382624768,0.2902529432376226,0.307,84.28002415954946,3.650830346159637,-7.669410241176646,6.818408973515034,1.950742341617942,"Anthony Volpe",27647,683011
"Luis Rengifo","LAA",126,445,16,55,51,6,0.092134831,0.184269662,0.180203046,0.293333333,0.26395939,0.339325842,0.444162436,0.3388367472069987,0.323,113.97427649067772,0.11909741722047329,7.570167589491092,-3.1529698371887207,1.9476744818620229,"Luis Rengifo",19858,650859
"Jorge Soler","MIA",137,580,36,77,75,1,0.113793103,0.243103448,0.261904761,0.271903323,0.25,0.34137931,0.511904761,0.3606750840942065,0.376,126.4792496101236,-3.3309758929535747,15.69738856014925,-16.371249675750732,1.9020996812859208,"Jorge Soler",14221,624585
"Maikel Garcia","KCR",123,515,4,59,50,23,0.073786407,0.22330097,0.086206896,0.343661971,0.271551724,0.322957198,0.35775862,0.2987444646627523,0.318,83.92075069232365,-0.9164792345836759,-10.838549738376418,12.412950038909912,1.901302402447855,"Maikel Garcia",22715,672580
"Connor Joe","PIT",133,472,11,63,42,3,0.105932203,0.233050847,0.174334141,0.310580204,0.246973365,0.33898305,0.421307506,0.3324249359005589,0.328,106.56964947341902,0.5123812025412917,4.354333698017642,-1.438650131225586,1.8933275255300108,"Connor Joe",16572,656582
"Jazz Chisholm Jr.","MIA",97,384,19,51,52,22,0.067708333,0.307291666,0.209631728,0.321100917,0.252124645,0.305483028,0.461756373,0.32759921435587713,0.31,104.3073682631722,3.1950985030271113,5.244424370824847,0.644586980342865,1.891017271136378,"Jazz Chisholm Jr.",20454,665862
"Chris Taylor","LAD",117,384,15,51,56,16,0.106770833,0.325520833,0.183431953,0.326633165,0.23668639,0.325520833,0.420118343,0.3234992730992003,0.314,104.35970932514358,3.1258538234978914,5.200082110984958,0.31866002082824707,1.8540966805412766,"Chris Taylor",13757,621035
"Adam Duvall","BOS",92,353,21,45,58,4,0.062322946,0.31161473,0.284375,0.298969072,0.246875,0.303116147,0.53125,0.34740290993993933,0.306,115.64638050372824,2.7460629590786994,9.36392796075745,-2.7878650426864624,1.8513353338672696,"Adam Duvall",10950,594807
"Tommy Pham","- - -",129,481,16,55,68,22,0.097713097,0.22037422,0.190140845,0.3,0.255868544,0.328482328,0.446009389,0.3321227740496397,0.361,110.17317642817082,3.379670620430261,9.442417635789088,-7.424390077590942,1.834377690908396,"Tommy Pham",2967,502054
"Mauricio Dubón","HOU",132,492,10,76,46,7,0.038617886,0.142276422,0.132762312,0.307692307,0.278372591,0.308943089,0.411134903,0.31056567396574875,0.302,97.15055826773013,-0.31361302779987454,-1.9933999432857679,3.6711500883102417,1.8337062834367206,"Mauricio Dubon",16530,643289
"Matt Wallner","MIN",76,254,14,42,41,2,0.11023622,0.314960629,0.258215962,0.327731092,0.248826291,0.37007874,0.507042253,0.37693487090084393,0.376,143.59446296762044,1.5624079615809023,14.830068746250427,-5.205689907073975,1.819976706026304,"Matt Wallner",26466,670242
"Harold Ramírez","TBR",122,434,12,58,68,5,0.050691244,0.182027649,0.1475,0.358730158,0.3125,0.352534562,0.46,0.3494921675475512,0.319,127.8565367278406,1.310426015406847,15.796348664582776,-12.516160488128662,1.7970428399187532,"Harold Ramirez",14387,623912
"Mike Yastrzemski","SFG",106,381,15,54,43,2,0.118110236,0.259842519,0.212121212,0.285714285,0.233333333,0.329815303,0.445454545,0.33292697195677046,0.326,112.05150129982368,0.5172024802304804,6.206176119811728,-1.1592299938201904,1.7968665725143222,"Mike Yastrzemski",14854,573262
"Cedric Mullins","BAL",116,455,15,51,74,19,0.094505494,0.221978021,0.183168317,0.270547945,0.232673267,0.305309734,0.415841584,0.3106530275683181,0.288,98.65828139936306,3.295078456401825,2.5635989756730337,-0.00699007511138916,1.7960200920817126,"Cedric Mullins",17929,656775
"Mike Tauchman","CHC",108,401,8,64,48,7,0.139650872,0.21446384,0.12462908,0.31300813,0.252225519,0.3625,0.376854599,0.33000281804187553,0.345,107.30520461534063,2.1700216280296445,5.799502828607311,-1.7545610070228577,1.7648605209831008,"Mike Tauchman",15274,643565
"Will Benson","CIN",108,329,11,51,31,19,0.121580547,0.313069908,0.222996515,0.390804597,0.275261324,0.364741641,0.498257839,0.36939249103917177,0.323,127.6351323489638,2.3720169560983777,13.636862480383224,-7.173869848251343,1.7615073340110976,"Will Benson",21853,666181
"Teoscar Hernández","SEA",160,678,26,70,93,7,0.056047197,0.311209439,0.1776,0.341772151,0.2576,0.305309734,0.4352,0.316508614628978,0.336,104.698411219974,-3.082897776737809,0.7339956106792278,-6.1294097900390625,1.7584065034045355,"Teoscar Hernandez",13066,606192
"Triston Casas","BOS",132,502,24,66,65,0,0.139442231,0.250996015,0.226107226,0.316725978,0.263403263,0.366533864,0.489510489,0.36730392038822174,0.371,129.4408462065835,-2.13866976974532,15.56989305041903,-15.122979640960693,1.7448462574391035,"Triston Casas",22514,671213
"Gary Sánchez","- - -",75,267,19,33,47,0,0.078651685,0.250936329,0.275,0.211538461,0.216666666,0.288389513,0.491666666,0.3294791987772738,0.342,111.18968069457868,-2.076998606789857,1.6246632937235574,6.629141017794609,1.7295636752357573,"Gary Sanchez",11442,596142
"Gabriel Moreno","ARI",111,380,7,33,50,6,0.076315789,0.197368421,0.123167155,0.338345864,0.284457478,0.339473684,0.407624633,0.32465173084484905,0.314,102.52769778514066,-7.1289804903790355,-5.938899444574156,10.311669826507568,1.7262472716979458,"Gabriel Moreno",22664,672515
"Jared Triolo","PIT",54,209,3,30,21,6,0.114832535,0.301435406,0.099447514,0.439655172,0.298342541,0.387559808,0.397790055,0.35001775379956623,0.323,118.3627141487008,1.6470203450880945,6.402025078051946,3.651664987206459,1.7121061441220513,"Jared Triolo",25807,669707
"Kyle Higashioka","NYY",92,260,10,24,34,0,0.053846153,0.284615384,0.17768595,0.291925465,0.23553719,0.274131274,0.41322314,0.29327963125751744,0.307,86.3779851747544,-0.8693047985434532,-5.112998276496873,13.408070087432861,1.707749855006592,"Kyle Higashioka",5517,543309
"Kyle Farmer","MIN",120,369,11,49,46,2,0.062330623,0.23306233,0.151785714,0.307053941,0.25297619,0.314363143,0.404761904,0.3132732735093693,0.312,99.46716982902151,1.0268313544802368,0.7912480630456029,3.6698399782180786,1.6946375050436597,"Kyle Farmer",14813,571657
"Jake Meyers","HOU",112,341,10,42,33,5,0.076246334,0.258064516,0.155339806,0.283018867,0.226537216,0.296187683,0.381877022,0.29672681795886535,0.285,87.55809937978549,2.4864472104236484,-2.5971416313583564,7.805149793624878,1.6742785054347722,"Jake Meyers",20308,676694
"Michael A. Taylor","MIN",129,388,21,48,51,13,0.067010309,0.335051546,0.222535212,0.27804878,0.219718309,0.277922077,0.442253521,0.3075489745511637,0.311,95.49934890570393,2.2316327136941254,0.13927284089682157,3.3451499938964844,1.6616048067225706,"Michael A. Taylor",11489,572191
"Elly De La Cruz","CIN",98,427,13,67,44,35,0.081967213,0.337236533,0.175257732,0.336206896,0.234536082,0.300469483,0.409793814,0.3045770575250576,0.302,84.1871410279427,4.530721622519195,-3.83505119271671,5.908519983291626,1.6565579911646617,"Elly De La Cruz",26668,682829
"Carlos Santana","- - -",146,619,23,78,86,6,0.105008077,0.168012924,0.189090909,0.25526932,0.24,0.31825525,0.429090909,0.3233173780371954,0.306,100.89065041831446,2.222861045971513,2.9059318437562,-7.371539950370789,1.6564317987700945,"Carlos Santana",2396,467793
"Alejandro Kirk","TOR",123,422,8,34,43,0,0.099526066,0.106635071,0.107526881,0.264797507,0.25,0.334123222,0.357526881,0.308119244785037,0.317,95.99812259765639,-9.992486977949739,-12.015997847162346,14.287959575653076,1.6558655092783998,"Alejandro Kirk",22581,672386
"Ryan Mountcastle","BAL",115,470,18,64,68,3,0.078723404,0.227659574,0.182033097,0.314754098,0.269503546,0.327659574,0.451536643,0.3332655931840827,0.358,114.33227250905324,0.9084909851662815,8.979767492931394,-8.463153421878815,1.6434117172970057,"Ryan Mountcastle",18373,663624
"Trent Grisham","SDP",153,555,13,67,50,15,0.135135135,0.277477477,0.153518123,0.264026402,0.198294243,0.314545454,0.351812366,0.29884685310450465,0.326,90.67376282999405,3.748875245451927,-2.664213244151787,0.11931014060974121,1.63064950747377,"Trent Grisham",18564,663757
"Ezequiel Tovar","COL",153,615,15,79,73,11,0.040650406,0.269918699,0.154905335,0.327543424,0.253012048,0.287112561,0.407917383,0.2984837389886865,0.29,70.2631179574451,-0.7337819673120975,-23.392656765156804,18.462029457092285,1.596482093550788,"Ezequiel Tovar",24064,678662
"Andy Ibáñez","DET",114,383,11,42,41,1,0.062663185,0.180156657,0.168539326,0.299638989,0.264044943,0.311518324,0.432584269,0.32043324293890546,0.33,102.84692355765605,-0.3385895430110395,0.9678938412608877,1.9868791103363037,1.5918568273634068,"Andy Ibanez",18819,628451
"Jorge Polanco","MIN",80,343,14,38,48,4,0.104956268,0.256559766,0.198675497,0.310344827,0.254966887,0.335276967,0.453642384,0.34013136778211456,0.351,118.08396626015018,1.9614104167558253,9.393605810580663,-5.527329176664352,1.5472646986168943,"Jorge Polanco",13152,593871
